time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-01-09T19:53:35.300Z,27.034,55.726,14.2,5.2,mb,165,41.9,,,us,usp000jd9k,2014-11-07T01:46:45.370Z,"54 km W of Qeshm, Iran",earthquake,,,,88,reviewed,thr,us
2012-01-07T23:25:33.000Z,28.1,52.72,14,4.7,mb,88,33.4,,,us,usp000jd6s,2014-11-07T01:46:44.769Z,"62 km NNW of Mohr, Iran",earthquake,,,,48,reviewed,thr,us
2012-01-05T16:53:38.900Z,27.868,52.014,13.1,4.9,mb,183,45.3,,,us,usp000jd31,2022-05-03T15:26:11.138Z,"92 km WNW of Mohr, Iran",earthquake,,,,87,reviewed,teh,us
2011-12-31T09:13:15.100Z,38.029,44.577,14.1,4.3,mb,40,95.8,,,us,usp000jcvu,2014-11-07T01:46:39.001Z,"24 km SW of Salm?s, Iran",earthquake,,,,12,reviewed,isk,us
2011-12-26T20:18:06.000Z,27.876,52.016,10.4,4.5,mb,56,108.1,,,us,usp000jcp9,2015-03-24T01:24:13.200Z,"92 km WNW of Mohr, Iran",earthquake,,,,13,reviewed,teh,us
2011-12-26T01:49:13.600Z,37.63,57.57,14,4.5,mb,79,35.4,,,us,usp000jcn8,2014-11-07T01:46:37.382Z,"27 km NE of Bojn?rd, Iran",earthquake,,,,24,reviewed,thr,us
2011-12-25T05:35:35.170Z,32.453,47.785,33.4,4.4,mb,56,60.1,,0.87,us,usp000jcmb,2014-11-07T01:46:37.231Z,"51 km WNW of Sh?sh, Iran",earthquake,,,,15,reviewed,us,us
2011-12-20T04:46:33.000Z,27.65,57.22,14,4.7,mb,83,46.7,,,us,usp000jce0,2014-11-07T01:46:35.857Z,"58 km NNE of M?n?b, Iran",earthquake,,,,12,reviewed,thr,us
2011-12-19T01:52:55.800Z,30.04,59.47,14.1,4.6,mblg,49,76.2,,,us,usp000jcct,2014-11-07T01:46:35.565Z,"51 km WNW of No?rat?b?d, Iran",earthquake,,,,,reviewed,thr,teh
2011-12-16T21:10:44.100Z,30.816,56.779,6,4.4,mb,25,59.6,,,us,usp000jc98,2014-11-07T01:46:34.914Z,"20 km E of Zarand, Iran",earthquake,,,,8,reviewed,teh,us
2011-12-15T05:29:46.000Z,30.51,50.36,4,4.2,mb,39,66.3,,,us,usp000jc7b,2014-11-07T01:46:34.129Z,"14 km SE of Behbah?n, Iran",earthquake,,,,7,reviewed,teh,us
2011-12-10T16:13:51.200Z,32.204,58.502,10,4.7,mb,86,61.8,,,us,usp000jc18,2014-11-07T01:46:32.719Z,"99 km SW of B?rjand, Iran",earthquake,,,,43,reviewed,teh,us
2011-12-09T08:46:36.600Z,27.266,52.934,17.2,4.4,mb,64,115.2,,,us,usp000jbzx,2014-11-07T01:46:32.407Z,"32 km S of Mohr, Iran",earthquake,,,,9,reviewed,teh,us
2011-12-09T03:23:35.450Z,27.194,53.151,20,4.9,mb,158,31.3,,0.85,us,usp000jbzh,2022-04-08T20:24:15.426Z,"47 km SSE of Mohr, Iran",earthquake,,,,83,reviewed,us,us
2011-12-08T20:04:31.400Z,37.128,57.449,14.1,4.8,mb,80,53.5,,,us,usp000jbz7,2014-11-07T01:46:32.287Z,"7 km NW of Esfar?yen, Iran",earthquake,,,,24,reviewed,thr,us
2011-11-29T07:58:15.900Z,34.76,45.23,16.2,4.3,mb,58,63.9,,,us,usp000jbk7,2014-11-07T01:46:25.748Z,"25 km ENE of Kifr?, Iraq",earthquake,,,,20,reviewed,thr,us
2011-11-21T01:56:41.800Z,32.2,59.92,14.2,5,mwc,124,30.7,,,us,usp000jb6f,2022-04-08T22:12:19.432Z,"98 km SE of B?rjand, Iran",earthquake,,,,,reviewed,thr,gcmt
2011-11-20T07:20:16.600Z,26.727,55.35,38.5,4.3,mb,28,108.3,,,us,usp000jb55,2014-11-07T01:46:23.185Z,"50 km ENE of Bandar-e Lengeh, Iran",earthquake,,,,16,reviewed,thr,us
2011-11-20T00:40:59.000Z,27.59,57.29,41,4.3,mb,37,108.2,,,us,usp000jb4n,2014-11-07T01:46:23.088Z,"54 km NNE of M?n?b, Iran",earthquake,,,,7,reviewed,thr,us
2011-11-13T14:11:06.090Z,28.166,57.163,28.7,4.8,mb,86,48.6,,1.09,us,usp000jau7,2014-11-07T01:46:20.908Z,"114 km N of M?n?b, Iran",earthquake,,,,32,reviewed,us,us
2011-11-13T08:00:15.200Z,28.15,59.299,20,4.6,mb,55,69.3,,,us,usp000jatq,2014-11-07T01:46:20.848Z,"140 km SE of Bam, Iran",earthquake,,,,16,reviewed,teh,us
2011-11-09T01:20:41.400Z,37.84,55.82,10,4.3,mb,26,111.6,,,us,usp000jakx,2014-11-07T01:46:19.520Z,"58 km NNE of Kal?leh, Iran",earthquake,,,,12,reviewed,teh,us
2011-10-28T22:48:00.400Z,32.463,49.022,25.4,4.7,mb,129,49,,,us,usp000ja20,2014-11-07T01:46:12.161Z,"48 km NNE of Sh?shtar, Iran",earthquake,,,,68,reviewed,thr,us
2011-10-23T22:19:48.900Z,38.283,44.693,1,4.4,mb,37,107.4,,,us,usp000j9tg,2014-11-07T01:46:10.626Z,"11 km NNW of Salm?s, Iran",earthquake,,,,12,reviewed,teh,us
2011-10-23T00:31:18.000Z,28.06,54.29,22,4.3,mb,59,58,,,us,usp000j9qv,2014-11-07T01:46:09.023Z,"45 km NNE of Ger?sh, Iran",earthquake,,,,19,reviewed,teh,us
2011-10-20T06:57:25.530Z,27.481,56.224,10,4.4,mb,47,62.2,,1.03,us,usp000j9kj,2014-11-07T01:46:08.180Z,"33 km N of Bandar Abbas, Iran",earthquake,,,,14,reviewed,us,us
2011-10-19T03:10:20.000Z,28.17,54.52,14,4.7,mb,75,56.1,,,us,usp000j9hr,2014-11-07T01:46:07.894Z,"64 km S of D?r?b, Iran",earthquake,,,,23,reviewed,thr,us
2011-10-19T03:04:43.500Z,28.076,54.303,19.2,4.5,mb,32,96.9,,,us,usp000j9hp,2014-11-07T01:46:07.884Z,"47 km NNE of Ger?sh, Iran",earthquake,,,,6,reviewed,teh,us
2011-10-19T02:52:43.200Z,28.058,54.286,23.4,5.2,mwc,302,19.6,,,us,usp000j9hn,2022-04-08T22:08:20.723Z,"45 km NNE of Ger?sh, Iran",earthquake,,,,,reviewed,teh,gcmt
2011-10-19T00:58:03.600Z,26.776,53.752,14.1,4.4,mb,64,119.4,,,us,usp000j9hg,2014-11-07T01:46:07.838Z,"35 km NW of K?sh, Iran",earthquake,,,,12,reviewed,teh,us
2011-10-04T09:44:22.600Z,31.471,56.74,15,4.2,ml,20,121.2,,,us,usp000j8wv,2014-11-07T01:46:03.301Z,"23 km NNW of R?var, Iran",earthquake,,,,,reviewed,thr,thr
2011-09-26T15:51:50.470Z,29.295,51.441,10,4.2,mb,38,124.1,,1.06,us,usp000j8kk,2014-11-07T01:45:57.351Z,"21 km E of Bor?zj?n, Iran",earthquake,,,,7,reviewed,us,us
2011-09-23T22:12:40.600Z,26.742,55.844,21.8,4,mb,11,171.3,,,us,usp000j8fv,2014-11-07T01:45:56.818Z,"48 km WSW of Qeshm, Iran",earthquake,,,,5,reviewed,teh,us
2011-09-19T22:30:53.000Z,29.46,56.83,3,4.6,mb,92,48.3,,,us,usp000j8a6,2014-11-07T01:45:55.821Z,"20 km N of K?h Sef?d, Iran",earthquake,,,,20,reviewed,teh,us
2011-09-17T23:37:27.210Z,27.958,53.029,12.2,4.2,mb,57,71.8,,1.26,us,usp000j87n,2014-11-07T01:45:54.964Z,"46 km NNE of Mohr, Iran",earthquake,,8.6,,16,reviewed,us,us
2011-09-16T23:07:40.200Z,28.406,54.989,14.7,4.6,mb,96,44.6,,,us,usp000j85p,2014-11-07T01:45:54.609Z,"57 km SE of D?r?b, Iran",earthquake,,,,35,reviewed,teh,us
2011-09-05T18:45:02.100Z,31.187,56.925,14.1,4,mb,21,94.7,,,us,usp000j7ns,2014-11-07T01:45:50.654Z,"14 km SE of R?var, Iran",earthquake,,,,3,reviewed,thr,us
2011-09-05T18:11:09.980Z,32.767,50.865,10,4.5,mb,34,314.8,,1.37,us,usp000j7nq,2014-11-07T01:45:50.648Z,"48 km N of Shahr-e Kord, Iran",earthquake,,,,3,reviewed,us,us
2011-09-05T00:52:14.000Z,35.24,58,18,4.2,mb,34,84,,,us,usp000j7mc,2014-11-07T01:45:50.216Z,"3 km SE of Bardaskan, Iran",earthquake,,,,13,reviewed,thr,us
2011-09-04T16:41:45.410Z,28.071,59.891,10,4.4,mb,18,75.5,,0.73,us,usp000j7kv,2014-11-07T01:45:50.118Z,"124 km NW of Iranshahr, Iran",earthquake,,,,1,reviewed,us,us
2011-09-02T02:30:28.500Z,33.235,47.578,28.5,4.3,mb,80,116.4,,,us,usp000j7cx,2014-11-07T01:45:48.151Z,"21 km ENE of Darreh Shahr, Iran",earthquake,,,,15,reviewed,teh,us
2011-08-27T02:55:59.500Z,29.453,51.276,5.7,4.4,mb,72,70.2,,,us,usp000j73a,2014-11-07T01:45:43.711Z,"21 km NNE of Bor?zj?n, Iran",earthquake,,,,21,reviewed,teh,us
2011-08-21T01:54:45.000Z,27.773,57.586,17,4,ml,33,85.9,,,us,usp000j6sn,2014-11-07T01:45:39.669Z,"86 km NE of M?n?b, Iran",earthquake,,,,,reviewed,teh,thr
2011-08-15T10:44:33.700Z,28.103,55.881,9.1,4.9,mb,103,37.3,,,us,usp000j6gp,2022-04-08T21:59:01.148Z,"108 km NNW of Bandar Abbas, Iran",earthquake,,,,43,reviewed,teh,us
2011-08-11T22:32:18.800Z,36.531,54.734,2.7,5,mwc,108,47.9,,,us,usp000j6b2,2022-04-08T21:58:41.653Z,"25 km WNW of Shahrud, Iran",earthquake,,,,,reviewed,teh,gcmt
2011-08-09T19:25:08.670Z,28.089,57.653,9.2,3.8,mblg,27,64.9,,,us,usp000j680,2014-11-07T01:45:35.111Z,"119 km NNE of M?n?b, Iran",earthquake,,,,,reviewed,teh,teh
2011-08-06T05:19:42.000Z,31.73,48.96,9,4.1,mb,40,125.7,,,us,usp000j61s,2014-11-07T01:45:34.204Z,"36 km SSE of Sh?shtar, Iran",earthquake,,,,3,reviewed,teh,us
2011-08-02T22:09:44.600Z,31.85,50.663,20.8,4.8,mb,118,56.6,,,us,usp000j5vu,2014-11-07T01:45:32.907Z,"46 km SSE of F?rs?n, Iran",earthquake,,,,38,reviewed,teh,us
2011-08-02T18:08:31.790Z,32.296,59.957,12.6,4.4,mb,87,64.4,,,us,usp000j5vk,2014-11-07T01:45:32.714Z,"93 km SE of B?rjand, Iran",earthquake,,,,42,reviewed,teh,us
2011-07-29T13:42:27.900Z,28.288,57.707,3.2,4,mblg,27,54.4,,,us,usp000j5pb,2014-11-07T01:45:27.911Z,"110 km SW of Bam, Iran",earthquake,,,,,reviewed,teh,teh
2011-07-28T22:27:22.610Z,28.134,57.535,10,4.6,mb,80,51.3,,0.99,us,usp000j5n0,2014-11-07T01:45:27.668Z,"119 km NNE of M?n?b, Iran",earthquake,,,,33,reviewed,us,us
2011-07-28T22:27:13.700Z,28.198,57.452,20,4.1,mb,40,50.6,,,us,usp000j5mz,2014-11-07T01:45:27.664Z,"123 km NNE of M?n?b, Iran",earthquake,,,,7,reviewed,teh,us
2011-07-26T04:58:48.200Z,27.43,56.58,8.3,4,mb,28,54.5,,,us,usp000j5gz,2014-11-07T01:45:26.684Z,"40 km NE of Bandar Abbas, Iran",earthquake,,,,3,reviewed,thr,us
2011-07-26T04:04:10.700Z,36.52,56.89,6.4,5,mb,161,49.6,,,us,usp000j5gy,2022-04-08T21:55:50.723Z,"78 km WNW of Sabzevar, Iran",earthquake,,,,46,reviewed,thr,us
2011-07-21T03:09:26.000Z,26.52,59.55,11,4.6,mb,89,76.6,,,us,usp000j580,2014-11-07T01:45:24.637Z,"10 km SW of Fann?j, Iran",earthquake,,,,31,reviewed,teh,us
2011-07-01T23:26:48.200Z,28.605,51.425,28.6,4.2,mb,30,131.1,,,us,usp000j41r,2014-11-07T01:45:15.113Z,"70 km SE of Bushehr, Iran",earthquake,,,,3,reviewed,thr,us
2011-07-01T05:22:37.000Z,32.69,59.85,15,4.2,mb,35,59.9,,,us,usp000j40p,2014-11-07T01:45:14.166Z,"62 km ESE of B?rjand, Iran",earthquake,,,,4,reviewed,thr,us
2011-06-26T20:17:56.500Z,28.214,59.88,14.6,4.5,mb,49,75,,,us,usp000j3tc,2014-11-07T01:45:10.863Z,"131 km W of Kh?sh, Iran",earthquake,,,,13,reviewed,teh,us
2011-06-26T19:47:00.000Z,30.21,57.63,13,5.1,mwc,126,55.4,,,us,usp000j3t9,2022-04-08T21:52:34.924Z,"53 km E of Kerman, Iran",earthquake,,,,,reviewed,teh,gcmt
2011-06-26T10:45:24.000Z,31.99,55.73,5,4,mblg,27,118.9,,,us,usp000j3sm,2014-11-07T01:45:10.688Z,"52 km NE of B?fq, Iran",earthquake,,,,,reviewed,teh,teh
2011-06-17T19:55:42.090Z,37.736,57.021,5,4.3,mb,79,39.2,,,us,usp000j3b8,2014-11-07T01:45:06.632Z,"39 km NW of Bojn?rd, Iran",earthquake,,,,20,reviewed,teh,us
2011-06-15T02:46:02.700Z,27.816,57.728,27.3,4.3,mb,53,58.2,,,us,usp000j36j,2014-11-07T01:45:05.850Z,"98 km NE of M?n?b, Iran",earthquake,,,,15,reviewed,teh,us
2011-06-15T02:35:52.700Z,27.862,57.585,30.7,4,mb,46,78.1,,,us,usp000j36g,2014-11-07T01:45:05.828Z,"94 km NNE of M?n?b, Iran",earthquake,,,,10,reviewed,teh,us
2011-06-15T02:00:57.300Z,27.899,57.565,29.6,4.3,ml,41,75.9,,,us,usp000j36d,2014-11-07T01:45:05.816Z,"97 km NNE of M?n?b, Iran",earthquake,,,,,reviewed,teh,thr
2011-06-15T01:15:17.400Z,27.933,57.527,32,4.1,ml,21,108.9,,,us,usp000j369,2014-11-07T01:45:05.804Z,"98 km NNE of M?n?b, Iran",earthquake,,,,,reviewed,teh,thr
2011-06-15T01:12:50.300Z,27.848,57.618,29.6,4,mb,36,79.2,,,us,usp000j368,2014-11-07T01:45:05.800Z,"95 km NNE of M?n?b, Iran",earthquake,,,,8,reviewed,teh,us
2011-06-15T01:10:54.600Z,27.786,57.878,31,4.2,mb,14,117.5,,,us,usp000j367,2014-11-07T01:45:05.798Z,"106 km NE of M?n?b, Iran",earthquake,,,,4,reviewed,teh,us
2011-06-15T01:05:30.700Z,27.784,57.766,34,5.5,mwc,293,43.6,,,us,usp000j366,2022-04-08T22:03:57.760Z,"98 km NE of M?n?b, Iran",earthquake,,,,,reviewed,teh,gcmt
2011-06-15T01:03:22.200Z,27.906,57.618,31.3,4.3,mb,85,52.3,,,us,usp000j364,2014-11-07T01:45:05.760Z,"100 km NNE of M?n?b, Iran",earthquake,,,,31,reviewed,teh,us
2011-06-09T10:13:12.590Z,32.212,49.987,10,4.7,mb,53,116.8,,0.94,us,usp000j2wq,2014-11-07T01:45:03.378Z,"54 km W of F?rs?n, Iran",earthquake,,,,13,reviewed,us,us
2011-05-27T12:31:06.900Z,37.013,45.068,5,4.1,mb,28,62.9,,,us,usp000j29j,2014-11-07T01:44:55.474Z,"4 km SW of Oshnav?yeh, Iran",earthquake,,,,3,reviewed,teh,us
2011-05-24T20:30:11.100Z,35.651,58.774,12.8,4.6,mb,118,44.9,,,us,usp000j25j,2014-11-07T01:44:54.920Z,"53 km NNE of K?shmar, Iran",earthquake,,,,42,reviewed,teh,us
2011-05-12T14:25:59.000Z,30.94,51.3,11,4.8,mb,89,42.3,,,us,usp000j1fv,2014-11-07T01:44:49.967Z,"40 km NW of Yasuj, Iran",earthquake,,,,40,reviewed,teh,us
2011-05-08T22:17:38.000Z,29.84,51,42.1,4.9,mb,215,37.4,,,us,usp000j17t,2022-04-08T21:47:14.775Z,"54 km ENE of Bandar-e Gen?veh, Iran",earthquake,,,,87,reviewed,thr,us
2011-04-30T08:55:13.000Z,30.73,57.35,6,4.1,mblg,25,63.4,,,us,usp000j0tj,2014-11-07T01:44:39.560Z,"55 km NNE of Kerman, Iran",earthquake,,,,,reviewed,teh,teh
2011-04-25T13:49:25.000Z,29.73,51.4,6,4.4,mb,51,121.3,,,us,usp000j0jj,2014-11-07T01:44:37.878Z,"27 km WNW of K?zer?n, Iran",earthquake,,,,7,reviewed,teh,us
2011-04-13T03:37:09.500Z,27.99,58.98,18,4.3,mb,39,66.2,,,us,usp000hzup,2014-11-07T01:44:32.384Z,"137 km SSE of Bam, Iran",earthquake,,,,9,reviewed,thr,us
2011-04-11T12:02:20.400Z,28.288,58.867,29.8,4.2,mblg,16,69,,,us,usp000hzrc,2014-11-07T01:44:31.588Z,"103 km SSE of Bam, Iran",earthquake,,,,,reviewed,teh,teh
2011-04-08T04:27:44.800Z,34.457,45.462,24.5,4.1,mb,49,49.1,,,us,usp000hzgx,2014-11-07T01:44:30.286Z,"36 km W of Sarpol-e Z?ah?b, Iran",earthquake,,,,10,reviewed,teh,us
2011-04-07T05:16:13.000Z,34.44,45.49,5,4.1,mblg,23,68.8,,,us,usp000hzef,2014-11-07T01:44:29.741Z,"34 km W of Sarpol-e Z?ah?b, Iran",earthquake,,,,,reviewed,teh,teh
2011-04-07T04:47:36.400Z,34.36,45.57,17.8,4.6,mb,53,49.6,,,us,usp000hzed,2020-04-16T16:43:27.297Z,"29 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,,,,14,reviewed,thr,us
2011-04-07T01:27:48.200Z,33.17,48.63,18,4.1,mb,33,74.4,,,us,usp000hze4,2014-11-07T01:44:29.683Z,"44 km SE of Khorramabad, Iran",earthquake,,,,4,reviewed,thr,us
2011-04-06T19:17:17.500Z,34.311,45.525,5,4.1,mb,50,68.7,,,us,usp000hzdm,2014-11-07T01:44:29.249Z,"35 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,,,,10,reviewed,teh,us
2011-04-03T17:32:29.000Z,37.2,57.41,3,4,mb,32,114.6,,,us,usp000hz7c,2014-11-07T01:44:28.061Z,"16 km NNW of Esfar?yen, Iran",earthquake,,,,6,reviewed,teh,us
2011-03-25T09:52:16.100Z,39.317,47.375,11.1,4,mb,21,177.9,,,us,usp000hyje,2014-11-07T01:44:19.605Z,"15 km SSE of Horadiz, Azerbaijan",earthquake,,,,1,reviewed,teh,us
2011-03-22T02:32:11.200Z,28.27,59.15,14.1,4.1,mb,32,67.7,,,us,usp000hy7g,2014-11-07T01:44:17.110Z,"120 km SE of Bam, Iran",earthquake,,,,6,reviewed,thr,us
2011-03-21T06:02:25.300Z,28.216,59.392,6.2,4.3,mblg,13,78.8,,,us,usp000hy4s,2014-11-07T01:44:16.164Z,"141 km SE of Bam, Iran",earthquake,,,,,reviewed,teh,teh
2011-03-20T21:53:07.800Z,29.918,51.227,5.3,4.5,mb,86,66.8,,,us,usp000hy3q,2014-11-07T01:44:16.029Z,"35 km SW of N?r?b?d, Iran",earthquake,,,,32,reviewed,teh,us
2011-03-18T21:49:56.000Z,28.153,56.375,16.5,4.7,mb,102,40.5,,,us,usp000hxuq,2014-11-07T01:44:14.086Z,"107 km N of Bandar Abbas, Iran",earthquake,,,,41,reviewed,teh,us
2011-03-18T02:26:08.600Z,28.2,56.42,40,4,mb,55,51.9,,,us,usp000hxrx,2014-11-07T01:44:13.052Z,"113 km N of Bandar Abbas, Iran",earthquake,,,,8,reviewed,thr,us
2011-03-14T07:55:08.700Z,27.843,56.712,14.2,4.8,mb,78,42.3,,,us,usp000hx3x,2022-04-08T21:39:10.004Z,"84 km NNE of Bandar Abbas, Iran",earthquake,,,,30,reviewed,teh,us
2011-03-05T20:42:53.900Z,28.298,57.14,19.3,5.2,mwc,202,36.5,,,us,usp000hvd6,2022-04-08T21:36:23.823Z,"113 km SSE of K?h Sef?d, Iran",earthquake,,,,,reviewed,teh,gcmt
2011-03-05T11:28:39.000Z,30.04,51.02,11,4,mblg,25,148,,,us,usp000hvcn,2014-11-07T01:43:51.844Z,"41 km SSE of Dogonbadan, Iran",earthquake,,,,,reviewed,teh,teh
2011-03-05T11:24:43.740Z,30.019,51.156,10,5.3,mwc,204,47.7,,0.92,us,usp000hvcm,2022-04-08T21:36:22.247Z,"36 km WSW of N?r?b?d, Iran",earthquake,,,,,reviewed,us,gcmt
2011-03-04T09:46:28.800Z,37.734,48.606,14.1,4.6,mb,30,50.9,,,us,usp000hvb3,2014-11-07T01:43:51.439Z,"14 km NNE of Khalkh?l, Iran",earthquake,,,,4,reviewed,thr,us
2011-02-23T03:26:00.500Z,26.73,57.52,25.7,4.4,mb,49,65.9,,,us,usp000huys,2014-11-07T01:43:43.142Z,"61 km SE of M?n?b, Iran",earthquake,,,,13,reviewed,thr,us
2011-02-20T11:22:16.000Z,35.43,51.83,7,4.2,ml,20,77.9,,,us,usp000hut1,2014-11-07T01:43:41.534Z,"4 km E of Shar?f?b?d, Iran",earthquake,,,,,reviewed,teh,thr
2011-02-13T11:56:13.800Z,29.15,52.64,9.6,4,mb,45,70,,,us,usp000huf5,2014-11-07T01:43:39.909Z,"17 km SW of Akbar?b?d, Iran",earthquake,,,,5,reviewed,thr,us
2011-02-08T06:24:21.300Z,36.54,55.52,10,4.4,mb,57,52,,,us,usp000hu7p,2014-11-07T01:43:38.134Z,"50 km ENE of Shahrud, Iran",earthquake,,,,17,reviewed,teh,us
2011-02-07T02:38:27.400Z,31.07,47.56,23.1,4.3,mblg,41,68.5,,,us,usp000hu6c,2014-11-07T01:43:37.885Z,"57 km NNW of Al H?rithah, Iraq",earthquake,,,,,reviewed,thr,teh
2011-02-06T08:13:11.530Z,28.227,56.339,10,4.6,mb,69,40.5,,0.86,us,usp000hu5g,2014-11-07T01:43:37.718Z,"115 km N of Bandar Abbas, Iran",earthquake,,,,24,reviewed,us,us
2011-01-30T18:58:13.900Z,27.115,53.372,28.5,4.8,mb,88,58.5,,,us,usp000htvk,2014-11-07T01:43:31.800Z,"68 km SE of Mohr, Iran",earthquake,,,,25,reviewed,teh,us
2011-01-30T18:54:19.700Z,27.115,53.364,12.3,4.3,mb,44,80.3,,,us,usp000htvj,2014-11-07T01:43:31.796Z,"68 km SE of Mohr, Iran",earthquake,,,,8,reviewed,teh,us
2011-01-30T17:56:10.300Z,28.21,59.11,16,4.1,mb,47,67.4,,,us,usp000htvb,2014-11-07T01:43:31.737Z,"123 km SE of Bam, Iran",earthquake,,,,9,reviewed,thr,us
2011-01-29T14:56:19.200Z,28.23,59.07,14.1,4,ml,20,136.1,,,us,usp000httg,2014-11-07T01:43:31.493Z,"119 km SE of Bam, Iran",earthquake,,,,,reviewed,thr,thr
2011-01-29T04:43:19.000Z,28.33,59.02,16,4.6,mb,92,63.7,,,us,usp000htt1,2014-11-07T01:43:31.296Z,"107 km SE of Bam, Iran",earthquake,,,,29,reviewed,teh,us
2011-01-29T00:50:18.000Z,28.15,59.08,15,4.4,mb,40,95.8,,,us,usp000htsv,2014-11-07T01:43:31.006Z,"127 km SSE of Bam, Iran",earthquake,,,,22,reviewed,thr,us
2011-01-28T12:41:24.400Z,28.279,59.137,14.1,4.1,ml,14,218,,,us,usp000hts1,2014-11-07T01:43:30.772Z,"119 km SE of Bam, Iran",earthquake,,,,,reviewed,thr,thr
2011-01-28T06:34:04.100Z,28.44,58.96,14,4,mb,28,162.7,,,us,usp000htrp,2014-11-07T01:43:30.676Z,"94 km SE of Bam, Iran",earthquake,,,,7,reviewed,teh,us
2011-01-28T05:06:49.500Z,28.42,58.93,21,4.5,mb,76,65.4,,,us,usp000htrj,2014-11-07T01:43:30.662Z,"94 km SE of Bam, Iran",earthquake,,,,22,reviewed,teh,us
2011-01-28T04:20:36.300Z,28.15,59.07,15,5.2,mwc,148,46.1,,,us,usp000htrf,2022-04-08T21:32:30.006Z,"126 km SSE of Bam, Iran",earthquake,,,,,reviewed,thr,gcmt
2011-01-27T21:49:45.800Z,28.406,58.958,7,4,mb,29,68.9,,,us,usp000htr0,2014-11-07T01:43:30.591Z,"97 km SE of Bam, Iran",earthquake,,,,7,reviewed,teh,us
2011-01-27T15:01:43.160Z,28.116,59.001,10,4.3,mb,58,66.3,,1.35,us,usp000htqe,2014-11-07T01:43:30.483Z,"126 km SSE of Bam, Iran",earthquake,,,,15,reviewed,us,us
2011-01-27T09:07:54.800Z,28.23,58.96,22,4.8,mblg,38,116.8,,,us,usp000htq1,2014-11-07T01:43:30.430Z,"113 km SSE of Bam, Iran",earthquake,,,,,reviewed,teh,teh
2011-01-27T08:43:26.730Z,28.128,59.057,10,5,mb,50,50.8,,1.18,us,usp000htq0,2022-04-08T21:32:39.387Z,"128 km SSE of Bam, Iran",earthquake,,,,3,reviewed,us,us
2011-01-27T08:38:28.340Z,28.195,59.015,10,6.2,mww,296,24.1,,1.05,us,usp000htpz,2022-07-19T03:06:05.439Z,"119 km SSE of Bam, Iran",earthquake,,,,,reviewed,us,us
2011-01-27T07:18:16.100Z,28.247,59.026,5,4,mblg,11,82.5,,,us,usp000htpy,2014-11-07T01:43:30.359Z,"115 km SE of Bam, Iran",earthquake,,,,,reviewed,teh,teh
2011-01-27T07:02:03.400Z,28.167,58.907,10,4.9,mwc,92,65.3,,1.27,us,usp000htpx,2014-11-07T01:43:30.317Z,"Southeastern Iran",earthquake,,,,,reviewed,us,gcmt
2011-01-18T11:34:09.000Z,28.21,56.38,22,4.5,mb,17,108.1,,,us,usp000htaq,2014-11-07T01:43:27.474Z,"113 km N of Bandar Abbas, Iran",earthquake,,,,1,reviewed,teh,us
2011-01-18T11:25:59.690Z,28.204,56.281,10,4.7,mb,60,39.9,,1.14,us,usp000htan,2014-11-07T01:43:27.412Z,"112 km N of Bandar Abbas, Iran",earthquake,,,,16,reviewed,us,us
2011-01-09T13:13:09.230Z,27.76,54.11,32.8,4.2,mb,43,43.4,,1.09,us,usp000hstr,2014-11-07T01:43:24.359Z,"10 km NNW of Ger?sh, Iran",earthquake,,15.7,,9,reviewed,us,us
2011-01-08T00:24:27.700Z,30.18,51.706,38.6,5.1,mwc,195,36.6,,,us,usp000hsqs,2022-07-19T02:03:00.774Z,"19 km ENE of N?r?b?d, Iran",earthquake,,,,,reviewed,thr,gcmt
2011-01-07T23:53:03.330Z,30.149,51.594,29.9,5,mwc,130,39.1,,1.2,us,usp000hsqq,2022-04-08T21:29:08.444Z,"7 km ENE of N?r?b?d, Iran",earthquake,,10.9,,,reviewed,us,gcmt
2011-01-05T17:50:57.950Z,30.165,51.645,35.7,4.2,mb,43,58,,0.93,us,usp000hsm7,2014-11-07T01:43:22.277Z,"13 km ENE of N?r?b?d, Iran",earthquake,,6.7,,6,reviewed,us,us
2011-01-05T16:32:24.270Z,30.16,51.628,24,4.5,mb,54,58.6,,0.88,us,usp000hsm4,2021-10-20T18:16:35.431Z,"11 km ENE of N?r?b?d, Iran",earthquake,,11,,9,reviewed,us,us
2011-01-05T05:55:48.370Z,30.145,51.789,15.5,5.4,mwc,193,20.8,,1.16,us,usp000hskn,2022-07-19T01:58:32.778Z,"25 km E of N?r?b?d, Iran",earthquake,,12.2,,,reviewed,us,gcmt
2011-01-03T13:37:57.750Z,30.227,49.775,29.6,4.2,mb,59,79.6,,0.91,us,usp000hsha,2014-11-07T01:43:20.877Z,"52 km S of Aghajari, Iran",earthquake,,10,,11,reviewed,us,us
2011-01-02T15:23:45.770Z,28.262,59.308,10,4.1,ml,18,125.3,,1.14,us,usp000hsff,2014-11-07T01:43:20.245Z,"131 km SE of Bam, Iran",earthquake,,,,,reviewed,us,thr
2011-01-02T07:46:05.000Z,30.37,51.69,24,4.2,mb,34,83.2,,,us,usp000hsew,2014-11-07T01:43:20.045Z,"32 km NNE of N?r?b?d, Iran",earthquake,,,,4,reviewed,teh,us
